$MeshFile
Vertex	X	YZ
2922	-0.223077	-0.1769230
2923	-0.207692	-0.1769230
2924	-0.192308	-0.1769230
2925	-0.176923	-0.1769230
2926	-0.161538	-0.1769230
2927	-0.146154	-0.1769230
2928	-0.130769	-0.1769230
2929	-0.115385	-0.1769230
2930	-0.1	-0.1769230
2931	-0.0846154	-0.1769230
2932	-0.0692308	-0.1769230
2933	-0.0538462	-0.1769230
2934	-0.0384615	-0.1769230
2935	-0.0230769	-0.1769230
2936	-0.00769231	-0.1769230
2937	0.00769231	-0.1769230
2938	0.0230769	-0.1769230
2939	0.0384615	-0.1769230
2940	0.0538462	-0.1769230
2941	0.0692308	-0.1769230
2942	0.0846154	-0.1769230
2943	0.1	-0.1769230
2944	0.115385	-0.1769230
2945	0.130769	-0.1769230
2946	0.146154	-0.1769230
2947	0.161538	-0.1769230
2948	0.176923	-0.1769230
2949	0.192308	-0.1769230
2950	0.207692	-0.1769230
2951	0.223077	-0.1769230
2952	0.238462	-0.1769230
2953	0.253846	-0.1769230
2954	0.269231	-0.1769230
2955	0.284615	-0.1769230
2956	0.3	-0.1769230
2957	0.315385	-0.1769230
2958	0.330769	-0.1769230
2959	0.346154	-0.1769230
2960	0.361538	-0.1769230
2961	0.376923	-0.1769230
2962	0.392308	-0.1769230
2963	0.407692	-0.1769230
2964	0.423077	-0.1769230
2965	0.438462	-0.1769230
2966	0.453846	-0.1769230
2967	0.469231	-0.1769230
2968	0.484615	-0.1769230
2969	0.5	-0.1769230
2970	-0.5	-0.1923080
2971	-0.484615	-0.1923080
2972	-0.469231	-0.1923080
2973	-0.453846	-0.1923080
2974	-0.438462	-0.1923080
2975	-0.423077	-0.1923080
2976	-0.407692	-0.1923080
2977	-0.392308	-0.1923080
2978	-0.376923	-0.1923080
2979	-0.361538	-0.1923080
2980	-0.346154	-0.1923080
2981	-0.330769	-0.1923080
2982	-0.315385	-0.1923080
2983	-0.3	-0.1923080
2984	-0.284615	-0.1923080
2985	-0.269231	-0.1923080
2986	-0.253846	-0.1923080
2987	-0.238462	-0.1923080
2988	-0.223077	-0.1923080
2989	-0.207692	-0.1923080
2990	-0.192308	-0.1923080
2991	-0.176923	-0.1923080
2992	-0.161538	-0.1923080
2993	-0.146154	-0.1923080
2994	-0.130769	-0.1923080
2995	-0.115385	-0.1923080
2996	-0.1	-0.1923080
2997	-0.0846154	-0.1923080
2998	-0.0692308	-0.1923080
2999	-0.0538462	-0.1923080
3000	-0.0384615	-0.1923080
3001	-0.0230769	-0.1923080
3002	-0.00769231	-0.1923080
3003	0.00769231	-0.1923080
3004	0.0230769	-0.1923080
3005	0.0384615	-0.1923080
3006	0.0538462	-0.1923080
3007	0.0692308	-0.1923080
3008	0.0846154	-0.1923080
3009	0.1	-0.1923080
3010	0.115385	-0.1923080
3011	0.130769	-0.1923080
3012	0.146154	-0.1923080
3013	0.161538	-0.1923080
3014	0.176923	-0.1923080
3015	0.192308	-0.1923080
3016	0.207692	-0.1923080
3017	0.223077	-0.1923080
3018	0.238462	-0.1923080
3019	0.253846	-0.1923080
3020	0.269231	-0.1923080
3021	0.284615	-0.1923080
3022	0.3	-0.1923080
3023	0.315385	-0.1923080
3024	0.330769	-0.1923080
3025	0.346154	-0.1923080
3026	0.361538	-0.1923080
3027	0.376923	-0.1923080
3028	0.392308	-0.1923080
3029	0.407692	-0.1923080
3030	0.423077	-0.1923080
3031	0.438462	-0.1923080
3032	0.453846	-0.1923080
3033	0.469231	-0.1923080
3034	0.484615	-0.1923080
3035	0.5	-0.1923080
3036	-0.5	-0.2076920
3037	-0.484615	-0.2076920
3038	-0.469231	-0.2076920
3039	-0.453846	-0.2076920
3040	-0.438462	-0.2076920
3041	-0.423077	-0.2076920
3042	-0.407692	-0.2076920
3043	-0.392308	-0.2076920
3044	-0.376923	-0.2076920
3045	-0.361538	-0.2076920
3046	-0.346154	-0.2076920
3047	-0.330769	-0.2076920
3048	-0.315385	-0.2076920
3049	-0.3	-0.2076920
3050	-0.284615	-0.2076920
3051	-0.269231	-0.2076920
3052	-0.253846	-0.2076920
3053	-0.238462	-0.2076920
3054	-0.223077	-0.2076920
3055	-0.207692	-0.2076920
3056	-0.192308	-0.2076920
3057	-0.176923	-0.2076920
3058	-0.161538	-0.2076920
3059	-0.146154	-0.2076920
3060	-0.130769	-0.2076920
3061	-0.115385	-0.2076920
3062	-0.1	-0.2076920
3063	-0.0846154	-0.2076920
3064	-0.0692308	-0.2076920
3065	-0.0538462	-0.2076920
3066	-0.0384615	-0.2076920
3067	-0.0230769	-0.2076920
3068	-0.00769231	-0.2076920
3069	0.00769231	-0.2076920
3070	0.0230769	-0.2076920
3071	0.0384615	-0.2076920
3072	0.0538462	-0.2076920
3073	0.0692308	-0.2076920
3074	0.0846154	-0.2076920
3075	0.1	-0.2076920
3076	0.115385	-0.2076920
3077	0.130769	-0.2076920
3078	0.146154	-0.2076920
3079	0.161538	-0.2076920
3080	0.176923	-0.2076920
3081	0.192308	-0.2076920
3082	0.207692	-0.2076920
3083	0.223077	-0.2076920
3084	0.238462	-0.2076920
3085	0.253846	-0.2076920
3086	0.269231	-0.2076920
3087	0.284615	-0.2076920
3088	0.3	-0.2076920
3089	0.315385	-0.2076920
3090	0.330769	-0.2076920
3091	0.346154	-0.2076920
3092	0.361538	-0.2076920
3093	0.376923	-0.2076920
3094	0.392308	-0.2076920
3095	0.407692	-0.2076920
3096	0.423077	-0.2076920
3097	0.438462	-0.2076920
3098	0.453846	-0.2076920
3099	0.469231	-0.2076920
3100	0.484615	-0.2076920
3101	0.5	-0.2076920
3102	-0.5	-0.2230770
3103	-0.484615	-0.2230770
3104	-0.469231	-0.2230770
3105	-0.453846	-0.2230770
3106	-0.438462	-0.2230770
3107	-0.423077	-0.2230770
3108	-0.407692	-0.2230770
3109	-0.392308	-0.2230770
3110	-0.376923	-0.2230770
3111	-0.361538	-0.2230770
3112	-0.346154	-0.2230770
3113	-0.330769	-0.2230770
3114	-0.315385	-0.2230770
3115	-0.3	-0.2230770
3116	-0.284615	-0.2230770
3117	-0.269231	-0.2230770
3118	-0.253846	-0.2230770
3119	-0.238462	-0.2230770
3120	-0.223077	-0.2230770
3121	-0.207692	-0.2230770
3122	-0.192308	-0.2230770
3123	-0.176923	-0.2230770
3124	-0.161538	-0.2230770
3125	-0.146154	-0.2230770
3126	-0.130769	-0.2230770
3127	-0.115385	-0.2230770
3128	-0.1	-0.2230770
3129	-0.0846154	-0.2230770
3130	-0.0692308	-0.2230770
3131	-0.0538462	-0.2230770
3132	-0.0384615	-0.2230770
3133	-0.0230769	-0.2230770
3134	-0.00769231	-0.2230770
3135	0.00769231	-0.2230770
3136	0.0230769	-0.2230770
3137	0.0384615	-0.2230770
3138	0.0538462	-0.2230770
3139	0.0692308	-0.2230770
3140	0.0846154	-0.2230770
3141	0.1	-0.2230770
3142	0.115385	-0.2230770
3143	0.130769	-0.2230770
3144	0.146154	-0.2230770
3145	0.161538	-0.2230770
3146	0.176923	-0.2230770
3147	0.192308	-0.2230770
3148	0.207692	-0.2230770
3149	0.223077	-0.2230770
3150	0.238462	-0.2230770
3151	0.253846	-0.2230770
3152	0.269231	-0.2230770
3153	0.284615	-0.2230770
3154	0.3	-0.2230770
3155	0.315385	-0.2230770
3156	0.330769	-0.2230770
3157	0.346154	-0.2230770
3158	0.361538	-0.2230770
3159	0.376923	-0.2230770
3160	0.392308	-0.2230770
3161	0.407692	-0.2230770
3162	0.423077	-0.2230770
3163	0.438462	-0.2230770
3164	0.453846	-0.2230770
3165	0.469231	-0.2230770
3166	0.484615	-0.2230770
3167	0.5	-0.2230770
3168	-0.5	-0.2384620
3169	-0.484615	-0.2384620
3170	-0.469231	-0.2384620
3171	-0.453846	-0.2384620
3172	-0.438462	-0.2384620
3173	-0.423077	-0.2384620
3174	-0.407692	-0.2384620
3175	-0.392308	-0.2384620
3176	-0.376923	-0.2384620
3177	-0.361538	-0.2384620
3178	-0.346154	-0.2384620
3179	-0.330769	-0.2384620
3180	-0.315385	-0.2384620
3181	-0.3	-0.2384620
3182	-0.284615	-0.2384620
3183	-0.269231	-0.2384620
3184	-0.253846	-0.2384620
3185	-0.238462	-0.2384620
3186	-0.223077	-0.2384620
3187	-0.207692	-0.2384620
3188	-0.192308	-0.2384620
3189	-0.176923	-0.2384620
3190	-0.161538	-0.2384620
3191	-0.146154	-0.2384620
3192	-0.130769	-0.2384620
3193	-0.115385	-0.2384620
3194	-0.1	-0.2384620
3195	-0.0846154	-0.2384620
3196	-0.0692308	-0.2384620
3197	-0.0538462	-0.2384620
3198	-0.0384615	-0.2384620
3199	-0.0230769	-0.2384620
3200	-0.00769231	-0.2384620
3201	0.00769231	-0.2384620
3202	0.0230769	-0.2384620
3203	0.0384615	-0.2384620
3204	0.0538462	-0.2384620
3205	0.0692308	-0.2384620
3206	0.0846154	-0.2384620
3207	0.1	-0.2384620
3208	0.115385	-0.2384620
3209	0.130769	-0.2384620
3210	0.146154	-0.2384620
3211	0.161538	-0.2384620
3212	0.176923	-0.2384620
3213	0.192308	-0.2384620
3214	0.207692	-0.2384620
3215	0.223077	-0.2384620
3216	0.238462	-0.2384620
3217	0.253846	-0.2384620
3218	0.269231	-0.2384620
3219	0.284615	-0.2384620
3220	0.3	-0.2384620
3221	0.315385	-0.2384620
3222	0.330769	-0.2384620
3223	0.346154	-0.2384620
3224	0.361538	-0.2384620
3225	0.376923	-0.2384620
3226	0.392308	-0.2384620
3227	0.407692	-0.2384620
3228	0.423077	-0.2384620
3229	0.438462	-0.2384620
3230	0.453846	-0.2384620
3231	0.469231	-0.2384620
3232	0.484615	-0.2384620
3233	0.5	-0.2384620
3234	-0.5	-0.2538460
3235	-0.484615	-0.2538460
3236	-0.469231	-0.2538460
3237	-0.453846	-0.2538460
3238	-0.438462	-0.2538460
3239	-0.423077	-0.2538460
3240	-0.407692	-0.2538460
3241	-0.392308	-0.2538460
3242	-0.376923	-0.2538460
3243	-0.361538	-0.2538460
3244	-0.346154	-0.2538460
3245	-0.330769	-0.2538460
3246	-0.315385	-0.2538460
3247	-0.3	-0.2538460
3248	-0.284615	-0.2538460
3249	-0.269231	-0.2538460
3250	-0.253846	-0.2538460
3251	-0.238462	-0.2538460
3252	-0.223077	-0.2538460
3253	-0.207692	-0.2538460
3254	-0.192308	-0.2538460
3255	-0.176923	-0.2538460
3256	-0.161538	-0.2538460
3257	-0.146154	-0.2538460
3258	-0.130769	-0.2538460
3259	-0.115385	-0.2538460
3260	-0.1	-0.2538460
3261	-0.0846154	-0.2538460
3262	-0.0692308	-0.2538460
3263	-0.0538462	-0.2538460
3264	-0.0384615	-0.2538460
3265	-0.0230769	-0.2538460
3266	-0.00769231	-0.2538460
3267	0.00769231	-0.2538460
3268	0.0230769	-0.2538460
3269	0.0384615	-0.2538460
3270	0.0538462	-0.2538460
3271	0.0692308	-0.2538460
3272	0.0846154	-0.2538460
3273	0.1	-0.2538460
3274	0.115385	-0.2538460
3275	0.130769	-0.2538460
3276	0.146154	-0.2538460
3277	0.161538	-0.2538460
3278	0.176923	-0.2538460
3279	0.192308	-0.2538460
3280	0.207692	-0.2538460
3281	0.223077	-0.2538460
3282	0.238462	-0.2538460
3283	0.253846	-0.2538460
3284	0.269231	-0.2538460
3285	0.284615	-0.2538460
3286	0.3	-0.2538460
3287	0.315385	-0.2538460
3288	0.330769	-0.2538460
3289	0.346154	-0.2538460
3290	0.361538	-0.2538460
3291	0.376923	-0.2538460
3292	0.392308	-0.2538460
3293	0.407692	-0.2538460
3294	0.423077	-0.2538460
3295	0.438462	-0.2538460
3296	0.453846	-0.2538460
3297	0.469231	-0.2538460
3298	0.484615	-0.2538460
3299	0.5	-0.2538460
3300	-0.5	-0.2692310
3301	-0.484615	-0.2692310
3302	-0.469231	-0.2692310
3303	-0.453846	-0.2692310
3304	-0.438462	-0.2692310
3305	-0.423077	-0.2692310
3306	-0.407692	-0.2692310
3307	-0.392308	-0.2692310
3308	-0.376923	-0.2692310
3309	-0.361538	-0.2692310
3310	-0.346154	-0.2692310
3311	-0.330769	-0.2692310
3312	-0.315385	-0.2692310
3313	-0.3	-0.2692310
3314	-0.284615	-0.2692310
3315	-0.269231	-0.2692310
3316	-0.253846	-0.2692310
3317	-0.238462	-0.2692310
3318	-0.223077	-0.2692310
3319	-0.207692	-0.2692310
3320	-0.192308	-0.2692310
3321	-0.176923	-0.2692310
3322	-0.161538	-0.2692310
3323	-0.146154	-0.2692310
3324	-0.130769	-0.2692310
3325	-0.115385	-0.2692310
3326	-0.1	-0.2692310
3327	-0.0846154	-0.2692310
3328	-0.0692308	-0.2692310
3329	-0.0538462	-0.2692310
3330	-0.0384615	-0.2692310
3331	-0.0230769	-0.2692310
3332	-0.00769231	-0.2692310
3333	0.00769231	-0.2692310
3334	0.0230769	-0.2692310
3335	0.0384615	-0.2692310
3336	0.0538462	-0.2692310
3337	0.0692308	-0.2692310
3338	0.0846154	-0.2692310
3339	0.1	-0.2692310
3340	0.115385	-0.2692310
3341	0.130769	-0.2692310
3342	0.146154	-0.2692310
3343	0.161538	-0.2692310
3344	0.176923	-0.2692310
3345	0.192308	-0.2692310
3346	0.207692	-0.2692310
3347	0.223077	-0.2692310
3348	0.238462	-0.2692310
3349	0.253846	-0.2692310
3350	0.269231	-0.2692310
3351	0.284615	-0.2692310
3352	0.3	-0.2692310
3353	0.315385	-0.2692310
3354	0.330769	-0.2692310
3355	0.346154	-0.2692310
3356	0.361538	-0.2692310
3357	0.376923	-0.2692310
3358	0.392308	-0.2692310
3359	0.407692	-0.2692310
3360	0.423077	-0.2692310
3361	0.438462	-0.2692310
3362	0.453846	-0.2692310
3363	0.469231	-0.2692310
3364	0.484615	-0.2692310
3365	0.5	-0.2692310
3366	-0.5	-0.2846150
3367	-0.484615	-0.2846150
3368	-0.469231	-0.2846150
3369	-0.453846	-0.2846150
3370	-0.438462	-0.2846150
3371	-0.423077	-0.2846150
3372	-0.407692	-0.2846150
3373	-0.392308	-0.2846150
3374	-0.376923	-0.2846150
3375	-0.361538	-0.2846150
3376	-0.346154	-0.2846150
3377	-0.330769	-0.2846150
3378	-0.315385	-0.2846150
3379	-0.3	-0.2846150
3380	-0.284615	-0.2846150
3381	-0.269231	-0.2846150
3382	-0.253846	-0.2846150
3383	-0.238462	-0.2846150
3384	-0.223077	-0.2846150
3385	-0.207692	-0.2846150
3386	-0.192308	-0.2846150
3387	-0.176923	-0.2846150
3388	-0.161538	-0.2846150
3389	-0.146154	-0.2846150
3390	-0.130769	-0.2846150
3391	-0.115385	-0.2846150
3392	-0.1	-0.2846150
3393	-0.0846154	-0.2846150
3394	-0.0692308	-0.2846150
3395	-0.0538462	-0.2846150
3396	-0.0384615	-0.2846150
3397	-0.0230769	-0.2846150
3398	-0.00769231	-0.2846150
3399	0.00769231	-0.2846150
3400	0.0230769	-0.2846150
3401	0.0384615	-0.2846150
3402	0.0538462	-0.2846150
3403	0.0692308	-0.2846150
3404	0.0846154	-0.2846150
3405	0.1	-0.2846150
3406	0.115385	-0.2846150
3407	0.130769	-0.2846150
3408	0.146154	-0.2846150
3409	0.161538	-0.2846150
3410	0.176923	-0.2846150
3411	0.192308	-0.2846150
3412	0.207692	-0.2846150
3413	0.223077	-0.2846150
3414	0.238462	-0.2846150
3415	0.253846	-0.2846150
3416	0.269231	-0.2846150
3417	0.284615	-0.2846150
3418	0.3	-0.2846150
3419	0.315385	-0.2846150
3420	0.330769	-0.2846150
3421	0.346154	-0.2846150
3422	0.361538	-0.2846150
3423	0.376923	-0.2846150
3424	0.392308	-0.2846150
3425	0.407692	-0.2846150
3426	0.423077	-0.2846150
3427	0.438462	-0.2846150
3428	0.453846	-0.2846150
3429	0.469231	-0.2846150
3430	0.484615	-0.2846150
3431	0.5	-0.2846150
3432	-0.5	-0.30
3433	-0.484615	-0.30
3434	-0.469231	-0.30
3435	-0.453846	-0.30
3436	-0.438462	-0.30
3437	-0.423077	-0.30
3438	-0.407692	-0.30
3439	-0.392308	-0.30
3440	-0.376923	-0.30
3441	-0.361538	-0.30
3442	-0.346154	-0.30
3443	-0.330769	-0.30
3444	-0.315385	-0.30
3445	-0.3	-0.30
3446	-0.284615	-0.30
3447	-0.269231	-0.30
3448	-0.253846	-0.30
3449	-0.238462	-0.30
3450	-0.223077	-0.30
3451	-0.207692	-0.30
3452	-0.192308	-0.30
3453	-0.176923	-0.30
3454	-0.161538	-0.30
3455	-0.146154	-0.30
3456	-0.130769	-0.30
3457	-0.115385	-0.30
3458	-0.1	-0.30
3459	-0.0846154	-0.30
3460	-0.0692308	-0.30
3461	-0.0538462	-0.30
3462	-0.0384615	-0.30
3463	-0.0230769	-0.30
3464	-0.00769231	-0.30
3465	0.00769231	-0.30
3466	0.0230769	-0.30
3467	0.0384615	-0.30
3468	0.0538462	-0.30
3469	0.0692308	-0.30
3470	0.0846154	-0.30
3471	0.1	-0.30
3472	0.115385	-0.30
3473	0.130769	-0.30
3474	0.146154	-0.30
3475	0.161538	-0.30
3476	0.176923	-0.30
3477	0.192308	-0.30
3478	0.207692	-0.30
3479	0.223077	-0.30
3480	0.238462	-0.30
3481	0.253846	-0.30
3482	0.269231	-0.30
3483	0.284615	-0.30
3484	0.3	-0.30
3485	0.315385	-0.30
3486	0.330769	-0.30
3487	0.346154	-0.30
3488	0.361538	-0.30
3489	0.376923	-0.30
3490	0.392308	-0.30
3491	0.407692	-0.30
3492	0.423077	-0.30
3493	0.438462	-0.30
3494	0.453846	-0.30
3495	0.469231	-0.30
3496	0.484615	-0.30
3497	0.5	-0.30
3498	-0.5	-0.3153850
3499	-0.484615	-0.3153850
3500	-0.469231	-0.3153850
3501	-0.453846	-0.3153850
3502	-0.438462	-0.3153850
3503	-0.423077	-0.3153850
3504	-0.407692	-0.3153850
3505	-0.392308	-0.3153850
3506	-0.376923	-0.3153850
3507	-0.361538	-0.3153850
3508	-0.346154	-0.3153850
3509	-0.330769	-0.3153850
3510	-0.315385	-0.3153850
3511	-0.3	-0.3153850
3512	-0.284615	-0.3153850
3513	-0.269231	-0.3153850
3514	-0.253846	-0.3153850
3515	-0.238462	-0.3153850
3516	-0.223077	-0.3153850
3517	-0.207692	-0.3153850
3518	-0.192308	-0.3153850
3519	-0.176923	-0.3153850
3520	-0.161538	-0.3153850
3521	-0.146154	-0.3153850
3522	-0.130769	-0.3153850
3523	-0.115385	-0.3153850
3524	-0.1	-0.3153850
3525	-0.0846154	-0.3153850
3526	-0.0692308	-0.3153850
3527	-0.0538462	-0.3153850
3528	-0.0384615	-0.3153850
3529	-0.0230769	-0.3153850
3530	-0.00769231	-0.3153850
3531	0.00769231	-0.3153850
3532	0.0230769	-0.3153850
3533	0.0384615	-0.3153850
3534	0.0538462	-0.3153850
3535	0.0692308	-0.3153850
3536	0.0846154	-0.3153850
3537	0.1	-0.3153850
3538	0.115385	-0.3153850
3539	0.130769	-0.3153850
3540	0.146154	-0.3153850
3541	0.161538	-0.3153850
3542	0.176923	-0.3153850
3543	0.192308	-0.3153850
3544	0.207692	-0.3153850
3545	0.223077	-0.3153850
3546	0.238462	-0.3153850
3547	0.253846	-0.3153850
3548	0.269231	-0.3153850
3549	0.284615	-0.3153850
3550	0.3	-0.3153850
3551	0.315385	-0.3153850
3552	0.330769	-0.3153850
3553	0.346154	-0.3153850
3554	0.361538	-0.3153850
3555	0.376923	-0.3153850
3556	0.392308	-0.3153850
3557	0.407692	-0.3153850
3558	0.423077	-0.3153850
3559	0.438462	-0.3153850
3560	0.453846	-0.3153850
3561	0.469231	-0.3153850
3562	0.484615	-0.3153850
3563	0.5	-0.3153850
3564	-0.5	-0.3307690
3565	-0.484615	-0.3307690
3566	-0.469231	-0.3307690
3567	-0.453846	-0.3307690
3568	-0.438462	-0.3307690
3569	-0.423077	-0.3307690
3570	-0.407692	-0.3307690
3571	-0.392308	-0.3307690
3572	-0.376923	-0.3307690
3573	-0.361538	-0.3307690
3574	-0.346154	-0.3307690
3575	-0.330769	-0.3307690
3576	-0.315385	-0.3307690
3577	-0.3	-0.3307690
3578	-0.284615	-0.3307690
3579	-0.269231	-0.3307690
3580	-0.253846	-0.3307690
3581	-0.238462	-0.3307690
3582	-0.223077	-0.3307690
3583	-0.207692	-0.3307690
3584	-0.192308	-0.3307690
3585	-0.176923	-0.3307690
3586	-0.161538	-0.3307690
3587	-0.146154	-0.3307690
3588	-0.130769	-0.3307690
3589	-0.115385	-0.3307690
3590	-0.1	-0.3307690
3591	-0.0846154	-0.3307690
3592	-0.0692308	-0.3307690
3593	-0.0538462	-0.3307690
3594	-0.0384615	-0.3307690
3595	-0.0230769	-0.3307690
3596	-0.00769231	-0.3307690
3597	0.00769231	-0.3307690
3598	0.0230769	-0.3307690
3599	0.0384615	-0.3307690
3600	0.0538462	-0.3307690
3601	0.0692308	-0.3307690
3602	0.0846154	-0.3307690
3603	0.1	-0.3307690
3604	0.115385	-0.3307690
3605	0.130769	-0.3307690
3606	0.146154	-0.3307690
3607	0.161538	-0.3307690
3608	0.176923	-0.3307690
3609	0.192308	-0.3307690
3610	0.207692	-0.3307690
3611	0.223077	-0.3307690
3612	0.238462	-0.3307690
3613	0.253846	-0.3307690
3614	0.269231	-0.3307690
3615	0.284615	-0.3307690
3616	0.3	-0.3307690
3617	0.315385	-0.3307690
3618	0.330769	-0.3307690
3619	0.346154	-0.3307690
3620	0.361538	-0.3307690
3621	0.376923	-0.3307690
3622	0.392308	-0.3307690
3623	0.407692	-0.3307690
3624	0.423077	-0.3307690
3625	0.438462	-0.3307690
3626	0.453846	-0.3307690
3627	0.469231	-0.3307690
3628	0.484615	-0.3307690
3629	0.5	-0.3307690
3630	-0.5	-0.3461540
3631	-0.484615	-0.3461540
3632	-0.469231	-0.3461540
3633	-0.453846	-0.3461540
3634	-0.438462	-0.3461540
3635	-0.423077	-0.3461540
3636	-0.407692	-0.3461540
3637	-0.392308	-0.3461540
3638	-0.376923	-0.3461540
3639	-0.361538	-0.3461540
3640	-0.346154	-0.3461540
3641	-0.330769	-0.3461540
3642	-0.315385	-0.3461540
3643	-0.3	-0.3461540
3644	-0.284615	-0.3461540
3645	-0.269231	-0.3461540
3646	-0.253846	-0.3461540
3647	-0.238462	-0.3461540
3648	-0.223077	-0.3461540
3649	-0.207692	-0.3461540
3650	-0.192308	-0.3461540
3651	-0.176923	-0.3461540
3652	-0.161538	-0.3461540
3653	-0.146154	-0.3461540
3654	-0.130769	-0.3461540
3655	-0.115385	-0.3461540
3656	-0.1	-0.3461540
3657	-0.0846154	-0.3461540
3658	-0.0692308	-0.3461540
3659	-0.0538462	-0.3461540
3660	-0.0384615	-0.3461540
3661	-0.0230769	-0.3461540
3662	-0.00769231	-0.3461540
3663	0.00769231	-0.3461540
3664	0.0230769	-0.3461540
3665	0.0384615	-0.3461540
3666	0.0538462	-0.3461540
3667	0.0692308	-0.3461540
3668	0.0846154	-0.3461540
3669	0.1	-0.3461540
3670	0.115385	-0.3461540
3671	0.130769	-0.3461540
3672	0.146154	-0.3461540
3673	0.161538	-0.3461540
3674	0.176923	-0.3461540
3675	0.192308	-0.3461540
3676	0.207692	-0.3461540
3677	0.223077	-0.3461540
3678	0.238462	-0.3461540
3679	0.253846	-0.3461540
3680	0.269231	-0.3461540
3681	0.284615	-0.3461540
3682	0.3	-0.3461540
3683	0.315385	-0.3461540
3684	0.330769	-0.3461540
3685	0.346154	-0.3461540
3686	0.361538	-0.3461540
3687	0.376923	-0.3461540
3688	0.392308	-0.3461540
3689	0.407692	-0.3461540
3690	0.423077	-0.3461540
3691	0.438462	-0.3461540
3692	0.453846	-0.3461540
3693	0.469231	-0.3461540
3694	0.484615	-0.3461540
3695	0.5	-0.3461540
3696	-0.5	-0.3615380
3697	-0.484615	-0.3615380
3698	-0.469231	-0.3615380
3699	-0.453846	-0.3615380
3700	-0.438462	-0.3615380
3701	-0.423077	-0.3615380
3702	-0.407692	-0.3615380
3703	-0.392308	-0.3615380
3704	-0.376923	-0.3615380
3705	-0.361538	-0.3615380
3706	-0.346154	-0.3615380
3707	-0.330769	-0.3615380
3708	-0.315385	-0.3615380
3709	-0.3	-0.3615380
3710	-0.284615	-0.3615380
3711	-0.269231	-0.3615380
3712	-0.253846	-0.3615380
3713	-0.238462	-0.3615380
3714	-0.223077	-0.3615380
3715	-0.207692	-0.3615380
3716	-0.192308	-0.3615380
3717	-0.176923	-0.3615380
3718	-0.161538	-0.3615380
3719	-0.146154	-0.3615380
3720	-0.130769	-0.3615380
3721	-0.115385	-0.3615380
3722	-0.1	-0.3615380
3723	-0.0846154	-0.3615380
3724	-0.0692308	-0.3615380
3725	-0.0538462	-0.3615380
3726	-0.0384615	-0.3615380
3727	-0.0230769	-0.3615380
3728	-0.00769231	-0.3615380
3729	0.00769231	-0.3615380
3730	0.0230769	-0.3615380
3731	0.0384615	-0.3615380
3732	0.0538462	-0.3615380
3733	0.0692308	-0.3615380
3734	0.0846154	-0.3615380
3735	0.1	-0.3615380
3736	0.115385	-0.3615380
3737	0.130769	-0.3615380
3738	0.146154	-0.3615380
3739	0.161538	-0.3615380
3740	0.176923	-0.3615380
3741	0.192308	-0.3615380
3742	0.207692	-0.3615380
3743	0.223077	-0.3615380
3744	0.238462	-0.3615380
3745	0.253846	-0.3615380
3746	0.269231	-0.3615380
3747	0.284615	-0.3615380
3748	0.3	-0.3615380
3749	0.315385	-0.3615380
3750	0.330769	-0.3615380
3751	0.346154	-0.3615380
3752	0.361538	-0.3615380
3753	0.376923	-0.3615380
3754	0.392308	-0.3615380
3755	0.407692	-0.3615380
3756	0.423077	-0.3615380
3757	0.438462	-0.3615380
3758	0.453846	-0.3615380
3759	0.469231	-0.3615380
3760	0.484615	-0.3615380
3761	0.5	-0.3615380
3762	-0.5	-0.3769230
3763	-0.484615	-0.3769230
3764	-0.469231	-0.3769230
3765	-0.453846	-0.3769230
3766	-0.438462	-0.3769230
3767	-0.423077	-0.3769230
3768	-0.407692	-0.3769230
3769	-0.392308	-0.3769230
3770	-0.376923	-0.3769230
3771	-0.361538	-0.3769230
3772	-0.346154	-0.3769230
3773	-0.330769	-0.3769230
3774	-0.315385	-0.3769230
3775	-0.3	-0.3769230
3776	-0.284615	-0.3769230
3777	-0.269231	-0.3769230
3778	-0.253846	-0.3769230
3779	-0.238462	-0.3769230
3780	-0.223077	-0.3769230
3781	-0.207692	-0.3769230
3782	-0.192308	-0.3769230
3783	-0.176923	-0.3769230
3784	-0.161538	-0.3769230
3785	-0.146154	-0.3769230
3786	-0.130769	-0.3769230
3787	-0.115385	-0.3769230
3788	-0.1	-0.3769230
3789	-0.0846154	-0.3769230
3790	-0.0692308	-0.3769230
3791	-0.0538462	-0.3769230
3792	-0.0384615	-0.3769230
3793	-0.0230769	-0.3769230
3794	-0.00769231	-0.3769230
3795	0.00769231	-0.3769230
3796	0.0230769	-0.3769230
3797	0.0384615	-0.3769230
3798	0.0538462	-0.3769230
3799	0.0692308	-0.3769230
3800	0.0846154	-0.3769230
3801	0.1	-0.3769230
3802	0.115385	-0.3769230
3803	0.130769	-0.3769230
3804	0.146154	-0.3769230
3805	0.161538	-0.3769230
3806	0.176923	-0.3769230
3807	0.192308	-0.3769230
3808	0.207692	-0.3769230
3809	0.223077	-0.3769230
3810	0.238462	-0.3769230
3811	0.253846	-0.3769230
3812	0.269231	-0.3769230
3813	0.284615	-0.3769230
3814	0.3	-0.3769230
3815	0.315385	-0.3769230
3816	0.330769	-0.3769230
3817	0.346154	-0.3769230
3818	0.361538	-0.3769230
3819	0.376923	-0.3769230
3820	0.392308	-0.3769230
3821	0.407692	-0.3769230
3822	0.423077	-0.3769230
3823	0.438462	-0.3769230
3824	0.453846	-0.3769230
3825	0.469231	-0.3769230
3826	0.484615	-0.3769230
